Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5476;NULL;NULL;NULL;1;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:50:49.4788
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5510;NULL;NULL;NULL;1;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:50:50.3479
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5561;NULL;NULL;NULL;1;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:50:51.6654
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5569;NULL;NULL;NULL;1;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:50:51.8807
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;5591;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:50:52.4359
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;5592;NULL;NULL;NULL;2;NULL;NULL;TRUE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:50:52.4497
NULL;NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;5692;NULL;NULL;1;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:50:54.9849
NULL;NULL;NULL;NULL;(0.844 0.828 0.823 0.713 0.796 0.833 0.843 0.851 );anonymous;NULL;5692;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:50:54.9889
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;5692;NULL;NULL;NULL;NULL;19.0000;0.0000;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;1;2023-05-10 13:50:54.9905
NULL;1;NULL;NULL;NULL;anonymous;BciSuccess;5692;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;TRUE;NULL;2023-05-10 13:50:54.9905
NULL;NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;6105;NULL;NULL;2;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:05.5756
NULL;NULL;NULL;NULL;(0.844 0.828 0.823 0.713 0.796 0.833 0.843 0.851 );anonymous;NULL;6105;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:05.5756
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;6105;NULL;NULL;NULL;NULL;19.0000;2.0000;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;1;2023-05-10 13:51:05.5766
NULL;2;NULL;NULL;NULL;anonymous;BciSuccess;6105;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;TRUE;NULL;2023-05-10 13:51:05.5766
NULL;NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;6566;NULL;NULL;3;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:17.4016
NULL;NULL;NULL;NULL;(0.844 0.828 0.823 0.713 0.796 0.833 0.843 0.851 );anonymous;NULL;6566;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:17.4016
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;6566;NULL;NULL;NULL;NULL;19.0000;4.0000;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;1;2023-05-10 13:51:17.4026
NULL;3;NULL;NULL;NULL;anonymous;BciSuccess;6566;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;TRUE;NULL;2023-05-10 13:51:17.4026
NULL;NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;6824;NULL;NULL;4;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:24.1938
NULL;NULL;NULL;NULL;(0.844 0.828 0.823 0.713 0.796 0.833 0.843 0.851 );anonymous;NULL;6824;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:24.1949
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;6824;NULL;NULL;NULL;NULL;19.0000;6.0000;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;1;2023-05-10 13:51:24.1965
NULL;4;NULL;NULL;NULL;anonymous;BciSuccess;6824;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;TRUE;NULL;2023-05-10 13:51:24.1971
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;6880;NULL;NULL;NULL;2;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:25.7140
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;6888;NULL;NULL;NULL;2;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:25.9127
NULL;NULL;NULL;NULL;NULL;anonymous;Player Hurt;6890;NULL;NULL;NULL;NULL;18.0000;8.0000;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;2;2023-05-10 13:51:25.9583
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;6890;NULL;NULL;NULL;2;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:25.9603
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;6925;NULL;NULL;NULL;2;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:26.8270
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;6996;NULL;NULL;NULL;2;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:28.6620
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7054;NULL;NULL;NULL;2;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:30.1457
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;7061;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:30.3482
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;7062;NULL;NULL;NULL;3;NULL;NULL;TRUE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:30.3829
1;NULL;NULL;NULL;NULL;anonymous;Player Attacking;7129;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:32.5711
NULL;NULL;NULL;NULL;NULL;anonymous;Goblin Death;7154;NULL;Goblin 2 Variant (1);NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:33.3716
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7187;NULL;NULL;NULL;3;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:34.4020
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7209;NULL;NULL;NULL;3;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:35.0171
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7230;NULL;NULL;NULL;3;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:35.6055
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7262;NULL;NULL;NULL;3;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:36.4529
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7290;NULL;NULL;NULL;3;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:37.1708
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;7335;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:38.3887
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;7336;NULL;NULL;NULL;4;NULL;NULL;TRUE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:38.4180
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;7429;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:41.3568
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;7553;NULL;NULL;NULL;4;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:44.8095
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7553;NULL;NULL;NULL;4;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:44.8095
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7609;NULL;NULL;NULL;4;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:46.2117
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7636;NULL;NULL;NULL;4;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:46.8959
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7639;NULL;NULL;NULL;4;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:46.9767
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7700;NULL;NULL;NULL;4;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:48.4117
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;7719;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:48.8804
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;7720;NULL;NULL;NULL;5;NULL;NULL;TRUE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:48.8953
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;7787;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:50.6420
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;7793;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:50.8011
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;7878;NULL;NULL;NULL;5;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:52.9528
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7878;NULL;NULL;NULL;5;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:52.9538
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7887;NULL;NULL;NULL;5;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:53.1824
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7924;NULL;NULL;NULL;5;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:54.1007
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7926;NULL;NULL;NULL;5;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:54.1503
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7948;NULL;NULL;NULL;5;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:54.6841
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;8001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:56.0201
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;8002;NULL;NULL;NULL;6;NULL;NULL;TRUE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:56.0346
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;8086;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:51:58.2904
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;8198;NULL;NULL;NULL;6;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:01.1396
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8198;NULL;NULL;NULL;6;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:01.1396
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8258;NULL;NULL;NULL;6;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:02.5723
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8293;NULL;NULL;NULL;6;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:03.4091
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8295;NULL;NULL;NULL;6;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:03.4408
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8303;NULL;NULL;NULL;6;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:03.6409
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;8364;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:05.1469
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;8365;NULL;NULL;NULL;7;NULL;NULL;TRUE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:05.1580
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;8464;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:07.7648
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;8595;NULL;NULL;NULL;7;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:10.9950
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8595;NULL;NULL;NULL;7;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:10.9960
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8604;NULL;NULL;NULL;7;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:11.2349
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8639;NULL;NULL;NULL;7;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:12.0973
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8641;NULL;NULL;NULL;7;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:12.1487
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8702;NULL;NULL;NULL;7;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:13.6813
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;8737;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:14.5662
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;8738;NULL;NULL;NULL;8;NULL;NULL;TRUE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:14.5838
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;8782;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:15.7948
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;8906;NULL;NULL;NULL;8;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:19.0371
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8906;NULL;NULL;NULL;8;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:19.0371
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8962;NULL;NULL;NULL;8;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:20.5203
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8996;NULL;NULL;NULL;8;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:21.4394
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8998;NULL;NULL;NULL;8;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:21.5058
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9026;NULL;NULL;NULL;8;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:22.2550
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;9049;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:22.8892
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;9050;NULL;NULL;NULL;9;NULL;NULL;TRUE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:22.9235
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;9090;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:24.0855
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;9181;NULL;NULL;NULL;9;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:26.5932
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9181;NULL;NULL;NULL;9;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:26.5932
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9190;NULL;NULL;NULL;9;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:26.8435
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9215;NULL;NULL;NULL;9;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:27.5470
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9217;NULL;NULL;NULL;9;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:27.5950
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9248;NULL;NULL;NULL;9;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:28.4306
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;9281;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:29.3133
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;9282;NULL;NULL;NULL;10;NULL;NULL;TRUE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:29.3299
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;9303;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:29.9880
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;9335;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:30.8664
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;9427;NULL;NULL;NULL;10;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:33.3990
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9427;NULL;NULL;NULL;10;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:33.3995
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9470;NULL;NULL;NULL;10;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:34.5352
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9525;NULL;NULL;NULL;10;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:35.9501
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9527;NULL;NULL;NULL;10;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:36.0006
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9573;NULL;NULL;NULL;10;NULL;NULL;FALSE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:37.1861
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;9607;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:38.0744
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;9608;NULL;NULL;NULL;11;NULL;NULL;TRUE;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:38.0885
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;9646;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6de078cb-d0ce-4f6b-b3dd-57445bf2979e;NULL;NULL;2023-05-10 13:52:39.1960
