BCIConfidence;BCIState;Email;Event;Framecount;SessionID;Timestamp
0.2228;ReceivingData;anonymous;Sample;7073;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:20.4838
0.2339;ReceivingData;anonymous;Sample;7079;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:20.6359
0.2654;ReceivingData;anonymous;Sample;7086;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:20.7998
0.2795;ReceivingData;anonymous;Sample;7093;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:20.9676
0.3053;ReceivingData;anonymous;Sample;7100;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:21.1382
0.3471;ReceivingData;anonymous;Sample;7107;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:21.3002
0.4786;ReceivingData;anonymous;Sample;7113;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:21.4537
0.6045;ReceivingData;anonymous;Sample;7119;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:21.6026
0.6219;ReceivingData;anonymous;Sample;7126;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:21.7697
0.6052;ReceivingData;anonymous;Sample;7133;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:21.9174
0.6037;ReceivingData;anonymous;Sample;7139;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:22.0687
0.7128;ReceivingData;anonymous;Sample;7145;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:22.2212
0.7960;ReceivingData;anonymous;Sample;7152;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:22.3880
0.8330;ReceivingData;anonymous;Sample;7159;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:22.5511
0.8430;ReceivingData;anonymous;Sample;7165;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:22.7029
0.8513;ReceivingData;anonymous;Sample;7172;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:22.8709
0.8439;ReceivingData;anonymous;Sample;7179;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:23.0374
0.8284;ReceivingData;anonymous;Sample;7186;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:23.2013
0.8229;ReceivingData;anonymous;Sample;7192;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:23.3550
0.8229;ReceivingData;anonymous;Sample;7199;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:23.5231
0.2228;ReceivingData;anonymous;Sample;7206;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:23.6879
0.2339;ReceivingData;anonymous;Sample;7213;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:23.8528
0.2228;ReceivingData;anonymous;Sample;8462;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:54.0639
0.2339;ReceivingData;anonymous;Sample;8469;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:54.2117
0.2654;ReceivingData;anonymous;Sample;8476;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:54.3610
0.2795;ReceivingData;anonymous;Sample;8483;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:54.5135
0.3053;ReceivingData;anonymous;Sample;8490;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:54.6608
0.3471;ReceivingData;anonymous;Sample;8497;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:54.8142
0.4786;ReceivingData;anonymous;Sample;8504;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:54.9632
0.6045;ReceivingData;anonymous;Sample;8511;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:55.1113
0.6219;ReceivingData;anonymous;Sample;8518;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:55.2615
0.6052;ReceivingData;anonymous;Sample;8525;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:55.4132
0.6037;ReceivingData;anonymous;Sample;8532;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:55.5621
0.7128;ReceivingData;anonymous;Sample;8540;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:55.7127
0.7960;ReceivingData;anonymous;Sample;8547;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:55.8632
0.8330;ReceivingData;anonymous;Sample;8554;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:56.0128
0.8430;ReceivingData;anonymous;Sample;8561;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:56.1632
0.8513;ReceivingData;anonymous;Sample;8568;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:56.3124
0.8439;ReceivingData;anonymous;Sample;8575;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:56.4641
0.8284;ReceivingData;anonymous;Sample;8582;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:56.6121
0.8229;ReceivingData;anonymous;Sample;8589;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:56.7624
0.8229;ReceivingData;anonymous;Sample;8596;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:56.9136
0.2228;ReceivingData;anonymous;Sample;8603;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:57.0632
0.2339;ReceivingData;anonymous;Sample;8610;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:57.2135
0.2654;ReceivingData;anonymous;Sample;8617;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:57.3653
0.2795;ReceivingData;anonymous;Sample;8625;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:57.5336
0.2795;ReceivingData;anonymous;Sample;8626;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:05:57.5476
0.2228;ReceivingData;anonymous;Sample;9130;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:06:08.7047
0.2339;ReceivingData;anonymous;Sample;9137;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:06:08.8583
0.2654;ReceivingData;anonymous;Sample;9144;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:06:09.0065
0.2795;ReceivingData;anonymous;Sample;9151;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:06:09.1571
0.3053;ReceivingData;anonymous;Sample;9158;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:06:09.3262
0.3471;ReceivingData;anonymous;Sample;9165;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:06:09.4910
0.4786;ReceivingData;anonymous;Sample;9172;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:06:09.6408
0.6045;ReceivingData;anonymous;Sample;9179;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:06:09.7942
0.6219;ReceivingData;anonymous;Sample;9186;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:06:09.9434
0.6052;ReceivingData;anonymous;Sample;9193;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:06:10.0914
0.6037;ReceivingData;anonymous;Sample;9201;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:06:10.2402
0.7128;ReceivingData;anonymous;Sample;9208;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:06:10.3909
0.7960;ReceivingData;anonymous;Sample;9216;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:06:10.5588
0.8330;ReceivingData;anonymous;Sample;9224;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:06:10.7250
0.8430;ReceivingData;anonymous;Sample;9232;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:06:10.8932
0.8513;ReceivingData;anonymous;Sample;9240;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:06:11.0436
0.8439;ReceivingData;anonymous;Sample;9247;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:06:11.1925
0.8284;ReceivingData;anonymous;Sample;9254;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:06:11.3422
0.8229;ReceivingData;anonymous;Sample;9262;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:06:11.5111
0.8229;ReceivingData;anonymous;Sample;9269;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:06:11.6604
0.2228;ReceivingData;anonymous;Sample;9277;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:06:11.8083
0.2339;ReceivingData;anonymous;Sample;9284;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:06:11.9588
0.2654;ReceivingData;anonymous;Sample;9291;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:06:12.1093
0.2228;ReceivingData;anonymous;Sample;12109;abad9899-8e3f-47e9-857a-323a7b9666dc;2023-05-10 12:07:18.7639
