Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;6715;NULL;NULL;NULL;NULL;20.0000;4.0000;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;0;2023-05-11 12:59:36.8070
NULL;3;NULL;NULL;NULL;anonymous;BciSuccess;6715;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;TRUE;NULL;2023-05-11 12:59:36.8080
NULL;NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;7197;NULL;NULL;4;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 12:59:47.9630
NULL;NULL;NULL;NULL;(0.844 0.828 0.823 0.713 0.796 0.833 0.843 0.851 );anonymous;NULL;7197;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 12:59:47.9635
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;7197;NULL;NULL;NULL;NULL;20.0000;6.0000;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;0;2023-05-11 12:59:47.9640
NULL;4;NULL;NULL;NULL;anonymous;BciSuccess;7197;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;TRUE;NULL;2023-05-11 12:59:47.9646
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7257;NULL;NULL;NULL;1;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 12:59:49.4811
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7309;NULL;NULL;NULL;1;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 12:59:50.6496
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7311;NULL;NULL;NULL;1;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 12:59:50.6806
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7351;NULL;NULL;NULL;1;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 12:59:51.5808
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7404;NULL;NULL;NULL;1;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 12:59:52.7678
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7413;NULL;NULL;NULL;1;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 12:59:52.9647
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;7434;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 12:59:53.4540
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;7435;NULL;NULL;NULL;2;NULL;NULL;TRUE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 12:59:53.4738
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;7615;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 12:59:58.0017
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;7753;NULL;NULL;NULL;2;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:01.4403
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7753;NULL;NULL;NULL;2;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:01.4403
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7761;NULL;NULL;NULL;2;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:01.6446
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7763;NULL;NULL;NULL;2;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:01.6933
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7797;NULL;NULL;NULL;2;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:02.5260
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7850;NULL;NULL;NULL;2;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:03.8586
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7912;NULL;NULL;NULL;2;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:05.4105
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;7921;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:05.6461
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;7922;NULL;NULL;NULL;3;NULL;NULL;TRUE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:05.6582
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;7952;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:06.4920
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;8058;NULL;NULL;NULL;3;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:09.1458
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8058;NULL;NULL;NULL;3;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:09.1458
NULL;NULL;NULL;NULL;NULL;anonymous;Player Hurt;8060;NULL;NULL;NULL;NULL;19.0000;8.0000;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;1;2023-05-11 13:00:09.1986
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8060;NULL;NULL;NULL;3;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:09.2001
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8062;NULL;NULL;NULL;3;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:09.2482
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8083;NULL;NULL;NULL;3;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:09.7481
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8157;NULL;NULL;NULL;3;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:11.5137
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8187;NULL;NULL;NULL;3;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:12.2490
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;8233;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:13.3883
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;8234;NULL;NULL;NULL;4;NULL;NULL;TRUE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:13.4009
1;NULL;NULL;NULL;NULL;anonymous;Player Attacking;8276;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:14.4894
NULL;NULL;NULL;NULL;NULL;anonymous;Goblin Death;8307;NULL;Goblin 2 Variant;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:15.3228
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8349;NULL;NULL;NULL;4;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:16.3915
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8351;NULL;NULL;NULL;4;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:16.4354
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8382;NULL;NULL;NULL;4;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:17.1531
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8390;NULL;NULL;NULL;4;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:17.3547
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8452;NULL;NULL;NULL;4;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:18.7916
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;8474;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:19.2899
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;8475;NULL;NULL;NULL;5;NULL;NULL;TRUE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:19.3071
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;8503;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:20.0334
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;8647;NULL;NULL;NULL;5;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:23.6921
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8648;NULL;NULL;NULL;5;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:23.7247
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8650;NULL;NULL;NULL;5;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:23.7744
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8701;NULL;NULL;NULL;5;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:25.1826
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8719;NULL;NULL;NULL;5;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:25.6632
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8739;NULL;NULL;NULL;5;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:26.1970
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;8804;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:27.9280
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;8805;NULL;NULL;NULL;6;NULL;NULL;TRUE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:27.9645
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;8826;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:28.5888
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;8908;NULL;NULL;NULL;6;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:30.8826
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8909;NULL;NULL;NULL;6;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:30.9137
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8911;NULL;NULL;NULL;6;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:30.9648
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8944;NULL;NULL;NULL;6;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:31.8494
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8947;NULL;NULL;NULL;6;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:31.9313
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8955;NULL;NULL;NULL;6;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:32.1492
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;9002;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:33.4353
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;9003;NULL;NULL;NULL;7;NULL;NULL;TRUE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:33.4491
2;NULL;NULL;NULL;NULL;anonymous;Player Attacking;9061;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:35.1718
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9124;NULL;NULL;NULL;7;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:37.0545
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9126;NULL;NULL;NULL;7;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:37.1025
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9146;NULL;NULL;NULL;7;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:37.6901
NULL;NULL;NULL;NULL;NULL;anonymous;Player Hurt;9148;NULL;NULL;NULL;NULL;18.0000;4.0000;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;2;2023-05-11 13:00:37.7371
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9148;NULL;NULL;NULL;7;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:37.7391
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9204;NULL;NULL;NULL;7;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:39.3056
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;9238;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:40.2388
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;9239;NULL;NULL;NULL;8;NULL;NULL;TRUE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:40.2538
3;NULL;NULL;NULL;NULL;anonymous;Player Attacking;9300;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:42.0655
NULL;NULL;NULL;NULL;NULL;anonymous;Goblin Death;9325;NULL;Goblin 2 Variant (4);NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:42.8409
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9361;NULL;NULL;NULL;8;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:43.9077
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9363;NULL;NULL;NULL;8;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:43.9593
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9387;NULL;NULL;NULL;8;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:44.6081
NULL;NULL;NULL;NULL;NULL;anonymous;Player Hurt;9413;NULL;NULL;NULL;NULL;17.0000;2.0000;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;3;2023-05-11 13:00:45.3436
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9413;NULL;NULL;NULL;8;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:45.3446
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;9444;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:46.2110
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;9445;NULL;NULL;NULL;9;NULL;NULL;TRUE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:46.2446
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;9574;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:49.9427
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;9724;NULL;NULL;NULL;9;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:54.0332
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9725;NULL;NULL;NULL;9;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:54.0515
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9727;NULL;NULL;NULL;9;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:54.0990
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9776;NULL;NULL;NULL;9;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:55.3694
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9784;NULL;NULL;NULL;9;NULL;NULL;FALSE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:55.5678
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;9821;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:56.5206
NULL;NULL;NULL;NULL;NULL;anonymous;Player Hurt;9822;NULL;NULL;NULL;NULL;16.0000;2.0000;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;4;2023-05-11 13:00:56.5520
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;9822;NULL;NULL;NULL;10;NULL;NULL;TRUE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:56.5556
4;NULL;NULL;NULL;NULL;anonymous;Player Attacking;9880;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:58.2933
NULL;NULL;NULL;NULL;NULL;anonymous;Goblin Death;9905;NULL;Goblin 2 Variant (3);NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:00:59.0901
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;9941;NULL;NULL;NULL;11;NULL;NULL;TRUE;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:01:00.1229
NULL;5;NULL;NULL;NULL;anonymous;BciFail;10439;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;FALSE;NULL;2023-05-11 13:01:13.6672
NULL;NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;10746;NULL;NULL;5;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:01:21.9748
NULL;NULL;NULL;NULL;(0.844 0.828 0.823 0.713 0.796 0.833 0.843 0.851 );anonymous;NULL;10746;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:01:21.9759
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;10746;NULL;NULL;NULL;NULL;16.0000;0.0000;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;4;2023-05-11 13:01:21.9780
NULL;6;NULL;NULL;NULL;anonymous;BciSuccess;10746;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;TRUE;NULL;2023-05-11 13:01:21.9789
NULL;NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;11006;NULL;NULL;6;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:01:29.0126
NULL;NULL;NULL;NULL;(0.851 0.844 0.828 0.823 0.713 0.796 0.833 0.843 );anonymous;NULL;11006;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;NULL;2023-05-11 13:01:29.0136
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;11006;NULL;NULL;NULL;NULL;16.0000;2.0000;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;NULL;4;2023-05-11 13:01:29.0146
NULL;7;NULL;NULL;NULL;anonymous;BciSuccess;11006;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6b79f51f-4e5e-4316-ab2a-ab42bd95beae;TRUE;NULL;2023-05-11 13:01:29.0151
