BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;9261;NULL;NULL;1;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:16.7226
NULL;NULL;NULL;(0.844 0.828 0.823 0.713 0.796 0.833 0.843 0.851 );anonymous;NULL;9261;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:16.7236
NULL;NULL;NULL;NULL;anonymous;RegenMana;9261;NULL;NULL;NULL;NULL;19.0000;9999.0000;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;1;2023-05-11 12:49:16.7256
1;NULL;NULL;NULL;anonymous;BciSuccess;9261;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;TRUE;NULL;2023-05-11 12:49:16.7266
NULL;NULL;NULL;NULL;anonymous;Goblin Death;9293;NULL;Goblin 2 Variant (1);NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:17.5211
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9334;NULL;NULL;NULL;2;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:18.5594
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9343;NULL;NULL;NULL;2;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:18.7737
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9376;NULL;NULL;NULL;2;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:19.6060
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9379;NULL;NULL;NULL;2;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:19.7100
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9440;NULL;NULL;NULL;2;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:21.2239
NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;9447;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:21.4071
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;9448;NULL;NULL;NULL;3;NULL;NULL;TRUE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:21.4401
NULL;NULL;NULL;NULL;anonymous;Player Moving;9769;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:29.9842
NULL;NULL;NULL;NULL;anonymous;End Player Turn;9852;NULL;NULL;NULL;3;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:32.0988
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9852;NULL;NULL;NULL;3;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:32.0988
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9873;NULL;NULL;NULL;3;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:32.5991
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9894;NULL;NULL;NULL;3;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:33.1021
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9896;NULL;NULL;NULL;3;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:33.1349
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9924;NULL;NULL;NULL;3;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:33.8193
NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;9945;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:34.3362
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;9946;NULL;NULL;NULL;4;NULL;NULL;TRUE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:34.3507
NULL;NULL;NULL;NULL;anonymous;Player Moving;10025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:36.4958
NULL;NULL;NULL;NULL;anonymous;End Player Turn;10099;NULL;NULL;NULL;4;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:38.2884
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10099;NULL;NULL;NULL;4;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:38.2894
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10163;NULL;NULL;NULL;4;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:39.8048
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10190;NULL;NULL;NULL;4;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:40.4585
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10192;NULL;NULL;NULL;4;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:40.5078
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10252;NULL;NULL;NULL;4;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:41.9408
NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;10254;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:41.9926
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;10255;NULL;NULL;NULL;5;NULL;NULL;TRUE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:42.0076
NULL;NULL;NULL;NULL;anonymous;Player Moving;10635;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:52.1126
NULL;NULL;NULL;NULL;anonymous;End Player Turn;10788;NULL;NULL;NULL;5;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:55.6848
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10788;NULL;NULL;NULL;5;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:55.6848
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10799;NULL;NULL;NULL;5;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:55.9381
NULL;NULL;NULL;NULL;anonymBCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;Connecting;NULL;anonymous;BCIStateUpdated;7612;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:48:35.8956
NULL;NULL;NULL;NULL;anonymous;Scene Start;7612;Interval;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:48:35.9006
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;7612;NULL;NULL;NULL;1;NULL;NULL;TRUE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:48:35.9051
NULL;NULL;ReceivingHeader;NULL;anonymous;BCIStateUpdated;7635;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:48:36.5024
NULL;NULL;ReceivingData;NULL;anonymous;BCIStateUpdated;7635;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:48:36.5024
NULL;NULL;NULL;NULL;anonymous;Player Moving;8415;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:48:55.1680
NULL;NULL;NULL;NULL;anonymous;End Player Turn;8575;NULL;NULL;NULL;1;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:48:58.8722
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8575;NULL;NULL;NULL;1;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:48:58.8722
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8619;NULL;NULL;NULL;1;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:48:59.9721
NULL;NULL;NULL;NULL;anonymous;Player Hurt;8632;NULL;NULL;NULL;NULL;19.0000;9999.0000;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;1;2023-05-11 12:49:00.3046
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8633;NULL;NULL;NULL;1;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:00.3442
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8668;NULL;NULL;NULL;1;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:01.2086
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8715;NULL;NULL;NULL;1;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:02.3900
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8725;NULL;NULL;NULL;1;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:02.6425
NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;8748;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:03.2281
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;8749;NULL;NULL;NULL;2;NULL;NULL;TRUE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:03.2435
NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;9261;NULL;NULL;1;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:16.7226
NULL;NULL;NULL;(0.844 0.828 0.823 0.713 0.796 0.833 0.843 0.851 );anonymous;NULL;9261;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:16.7236
NULL;NULL;NULL;NULL;anonymous;RegenMana;9261;NULL;NULL;NULL;NULL;19.0000;9999.0000;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;1;2023-05-11 12:49:16.7256
1;NULL;NULL;NULL;anonymous;BciSuccess;9261;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;TRUE;NULL;2023-05-11 12:49:16.7266
NULL;NULL;NULL;NULL;anonymous;Goblin Death;9293;NULL;Goblin 2 Variant (1);NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:17.5211
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9334;NULL;NULL;NULL;2;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:18.5594
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9343;NULL;NULL;NULL;2;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:18.7737
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9376;NULL;NULL;NULL;2;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:19.6060
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9379;NULL;NULL;NULL;2;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:19.7100
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9440;NULL;NULL;NULL;2;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:21.2239
NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;9447;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:21.4071
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;9448;NULL;NULL;NULL;3;NULL;NULL;TRUE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:21.4401
NULL;NULL;NULL;NULL;anonymous;Player Moving;9769;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:29.9842
NULL;NULL;NULL;NULL;anonymous;End Player Turn;9852;NULL;NULL;NULL;3;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:32.0988
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9852;NULL;NULL;NULL;3;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:32.0988
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9873;NULL;NULL;NULL;3;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:32.5991
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9894;NULL;NULL;NULL;3;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:33.1021
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9896;NULL;NULL;NULL;3;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:33.1349
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9924;NULL;NULL;NULL;3;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:33.8193
NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;9945;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:34.3362
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;9946;NULL;NULL;NULL;4;NULL;NULL;TRUE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:34.3507
NULL;NULL;NULL;NULL;anonymous;Player Moving;10025;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:36.4958
NULL;NULL;NULL;NULL;anonymous;End Player Turn;10099;NULL;NULL;NULL;4;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:38.2884
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10099;NULL;NULL;NULL;4;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:38.2894
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10163;NULL;NULL;NULL;4;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:39.8048
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10190;NULL;NULL;NULL;4;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:40.4585
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10192;NULL;NULL;NULL;4;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:40.5078
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10252;NULL;NULL;NULL;4;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:41.9408
NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;10254;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:41.9926
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;10255;NULL;NULL;NULL;5;NULL;NULL;TRUE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:42.0076
NULL;NULL;NULL;NULL;anonymous;Player Moving;10635;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:52.1126
NULL;NULL;NULL;NULL;anonymous;End Player Turn;10788;NULL;NULL;NULL;5;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:55.6848
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10788;NULL;NULL;NULL;5;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:55.6848
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10799;NULL;NULL;NULL;5;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:55.9381
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10858;NULL;NULL;NULL;5;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:57.2201
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10860;NULL;NULL;NULL;5;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:57.2748
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10884;NULL;NULL;NULL;5;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:57.7872
NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;10885;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:57.8249
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;10886;NULL;NULL;NULL;6;NULL;NULL;TRUE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:57.8382
NULL;NULL;NULL;NULL;anonymous;Player Moving;10953;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:49:59.5345
NULL;NULL;NULL;NULL;anonymous;End Player Turn;11094;NULL;NULL;NULL;6;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:50:02.6247
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11094;NULL;NULL;NULL;6;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:50:02.6247
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11163;NULL;NULL;NULL;6;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:50:04.0249
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11202;NULL;NULL;NULL;6;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:50:04.8264
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11204;NULL;NULL;NULL;6;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:50:04.8601
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11213;NULL;NULL;NULL;6;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:50:05.0467
NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;11214;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:50:05.0602
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;11215;NULL;NULL;NULL;7;NULL;NULL;TRUE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:50:05.0792
NULL;NULL;NULL;NULL;anonymous;Player Moving;11270;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:50:06.3608
NULL;NULL;NULL;NULL;anonymous;End Player Turn;11425;NULL;NULL;NULL;7;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:50:09.5316
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11425;NULL;NULL;NULL;7;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:50:09.5316
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11434;NULL;NULL;NULL;7;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:50:09.7143
NULL;NULL;NULL;NULL;anonymous;Player Hurt;11464;NULL;NULL;NULL;NULL;18.0000;9997.0000;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;2;2023-05-11 12:50:10.3812
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11464;NULL;NULL;NULL;7;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:50:10.3853
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11466;NULL;NULL;NULL;7;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:50:10.4344
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11533;NULL;NULL;NULL;7;NULL;NULL;FALSE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:50:11.8514
NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;11534;NULL;NULL;NULL;NULL;NULL;NULL;NULL;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:50:11.8842
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;11535;NULL;NULL;NULL;8;NULL;NULL;TRUE;589c3a5f-a49b-4537-a3eb-641d27964423;NULL;NULL;2023-05-11 12:50:11.8990
