Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;9156;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:50:45.5774
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;9157;NULL;NULL;NULL;2;NULL;NULL;TRUE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:50:45.5970
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;9227;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:50:47.2431
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;9309;NULL;NULL;NULL;2;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:50:48.9988
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9309;NULL;NULL;NULL;2;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:50:48.9988
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9317;NULL;NULL;NULL;2;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:50:49.1811
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9319;NULL;NULL;NULL;2;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:50:49.2127
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9355;NULL;NULL;NULL;2;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:50:50.0854
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9392;NULL;NULL;NULL;2;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:50:50.9697
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9455;NULL;NULL;NULL;2;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:50:52.4707
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;9463;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:50:52.6510
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;9464;NULL;NULL;NULL;3;NULL;NULL;TRUE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:50:52.6839
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;9561;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:50:55.1447
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;9662;NULL;NULL;NULL;3;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:50:57.6393
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9662;NULL;NULL;NULL;3;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:50:57.6413
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9682;NULL;NULL;NULL;3;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:50:58.1369
NULL;NULL;NULL;NULL;NULL;anonymous;Player Hurt;9696;NULL;NULL;NULL;NULL;19.0000;8.0000;NULL;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;1;2023-05-11 10:50:58.4718
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9697;NULL;NULL;NULL;3;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:50:58.4889
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9720;NULL;NULL;NULL;3;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:50:59.0409
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9729;NULL;NULL;NULL;3;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:50:59.2401
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9757;NULL;NULL;NULL;3;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:50:59.9296
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;9802;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:01.0401
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;9803;NULL;NULL;NULL;4;NULL;NULL;TRUE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:01.0752
1;NULL;NULL;NULL;NULL;anonymous;Player Attacking;9839;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:02.0190
NULL;NULL;NULL;NULL;NULL;anonymous;Goblin Death;9868;NULL;Goblin 2 Variant (1);NULL;NULL;NULL;NULL;NULL;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:02.8270
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9907;NULL;NULL;NULL;4;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:03.8589
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9964;NULL;NULL;NULL;4;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:05.2760
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9991;NULL;NULL;NULL;4;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:05.9471
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10050;NULL;NULL;NULL;4;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:07.4320
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10111;NULL;NULL;NULL;4;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:08.8790
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;10130;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:09.3474
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;10131;NULL;NULL;NULL;5;NULL;NULL;TRUE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:09.3827
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;10249;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:12.4622
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;10294;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:13.6060
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;10370;NULL;NULL;NULL;5;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:15.4692
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10370;NULL;NULL;NULL;5;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:15.4692
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10379;NULL;NULL;NULL;5;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:15.6852
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10435;NULL;NULL;NULL;5;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:16.9906
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10501;NULL;NULL;NULL;5;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:18.4891
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10524;NULL;NULL;NULL;5;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:19.0078
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;10558;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:19.7902
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;10559;NULL;NULL;NULL;6;NULL;NULL;TRUE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:19.8050
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;10730;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:24.1518
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;10787;NULL;NULL;NULL;6;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:25.4758
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10787;NULL;NULL;NULL;6;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:25.4768
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10854;NULL;NULL;NULL;6;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:26.9617
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10890;NULL;NULL;NULL;6;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:27.7623
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10927;NULL;NULL;NULL;6;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:28.6157
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10935;NULL;NULL;NULL;6;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:28.8144
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;10999;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:30.2474
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;11000;NULL;NULL;NULL;7;NULL;NULL;TRUE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:30.2857
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;11075;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:32.1973
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;11136;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:33.6230
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;11273;NULL;NULL;NULL;7;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:36.7046
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11273;NULL;NULL;NULL;7;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:36.7046
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11282;NULL;NULL;NULL;7;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:36.9201
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11303;NULL;NULL;NULL;7;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:37.4233
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11351;NULL;NULL;NULL;7;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:38.5387
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11412;NULL;NULL;NULL;7;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:39.9887
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;11473;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:41.4761
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;11474;NULL;NULL;NULL;8;NULL;NULL;TRUE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:41.4907
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;11616;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:45.1410
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;11755;NULL;NULL;NULL;8;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:48.5121
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11755;NULL;NULL;NULL;8;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:48.5121
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11815;NULL;NULL;NULL;8;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:49.9820
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11838;NULL;NULL;NULL;8;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:50.5365
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11873;NULL;NULL;NULL;8;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:51.3820
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11902;NULL;NULL;NULL;8;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:52.0857
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;11947;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:53.2370
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;11948;NULL;NULL;NULL;9;NULL;NULL;TRUE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:53.2528
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;12010;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:55.0685
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;12135;NULL;NULL;NULL;9;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:58.3712
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;12135;NULL;NULL;NULL;9;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:58.3722
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;12145;NULL;NULL;NULL;9;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:58.6373
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;12190;NULL;NULL;NULL;9;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:51:59.8393
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;12224;NULL;NULL;NULL;9;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:52:00.7212
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;12251;NULL;NULL;NULL;9;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:52:01.4406
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;12284;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:52:02.3066
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;12285;NULL;NULL;NULL;10;NULL;NULL;TRUE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:52:02.3430
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;12466;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:52:08.0904
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;12597;NULL;NULL;NULL;10;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:52:11.4490
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;12597;NULL;NULL;NULL;10;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:52:11.4495
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;12642;NULL;NULL;NULL;10;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:52:12.5660
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;12678;NULL;NULL;NULL;10;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:52:13.4673
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;12688;NULL;NULL;NULL;10;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:52:13.7179
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;12736;NULL;NULL;NULL;10;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:52:14.9017
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;12781;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:52:16.0379
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;12782;NULL;NULL;NULL;11;NULL;NULL;TRUE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:52:16.0519
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;12898;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:52:19.1721
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;12948;NULL;NULL;NULL;11;NULL;NULL;FALSE;6dff306e-cdd4-4098-9b95-d01bde01ac7b;NULL;NULL;2023-05-11 10:52:20.4568
