BCIConfidence;BCIState;Email;Event;Framecount;SessionID;Timestamp
0.2339;ReceivingData;anonymous;Sample;9860;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:05.3657
0.2654;ReceivingData;anonymous;Sample;9865;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:05.5159
0.2795;ReceivingData;anonymous;Sample;9871;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:05.6812
0.3053;ReceivingData;anonymous;Sample;9876;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:05.8318
0.3471;ReceivingData;anonymous;Sample;9881;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:05.9857
0.4786;ReceivingData;anonymous;Sample;9887;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:06.1476
0.6045;ReceivingData;anonymous;Sample;9893;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:06.3162
0.6219;ReceivingData;anonymous;Sample;9898;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:06.4669
0.6052;ReceivingData;anonymous;Sample;9904;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:06.6351
0.6037;ReceivingData;anonymous;Sample;9909;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:06.7832
0.7128;ReceivingData;anonymous;Sample;9914;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:06.9349
0.7960;ReceivingData;anonymous;Sample;9919;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:07.0840
0.8330;ReceivingData;anonymous;Sample;9924;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:07.2345
0.8430;ReceivingData;anonymous;Sample;9930;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:07.3993
0.8513;ReceivingData;anonymous;Sample;9936;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:07.5672
0.8439;ReceivingData;anonymous;Sample;9941;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:07.7170
0.8284;ReceivingData;anonymous;Sample;9947;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:07.8842
0.8229;ReceivingData;anonymous;Sample;9952;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:08.0337
0.8229;ReceivingData;anonymous;Sample;9958;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:08.2030
0.2228;ReceivingData;anonymous;Sample;9963;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:08.3544
0.2339;ReceivingData;anonymous;Sample;9969;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:08.5177
0.2228;ReceivingData;anonymous;Sample;10873;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:35.0446
0.2339;ReceivingData;anonymous;Sample;10879;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:35.2100
0.2654;ReceivingData;anonymous;Sample;10885;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:35.3569
0.2795;ReceivingData;anonymous;Sample;10891;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:35.5225
0.3053;ReceivingData;anonymous;Sample;10897;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:35.6926
0.3471;ReceivingData;anonymous;Sample;10903;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:35.8401
0.4786;ReceivingData;anonymous;Sample;10909;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:36.0054
0.6045;ReceivingData;anonymous;Sample;10915;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:36.1556
0.6219;ReceivingData;anonymous;Sample;10921;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:36.3241
0.6052;ReceivingData;anonymous;Sample;10927;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:36.4909
0.6037;ReceivingData;anonymous;Sample;10933;56fc3781-d0c4-4aea-8381-635fc5a6a4be;2023-05-11 10:13:36.6593
