BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;Connecting;NULL;anonymous;BCIStateUpdated;4332;NULL;NULL;NULL;NULL;NULL;NULL;NULL;d45d1e85-6c21-4e83-99ca-9d067c88529d;NULL;NULL;2023-05-10 10:32:49.5459
NULL;NULL;NULL;NULL;anonymous;Scene Start;4332;Interval;NULL;NULL;NULL;NULL;NULL;NULL;d45d1e85-6c21-4e83-99ca-9d067c88529d;NULL;NULL;2023-05-10 10:32:49.5489
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;4332;NULL;NULL;NULL;1;NULL;NULL;TRUE;d45d1e85-6c21-4e83-99ca-9d067c88529d;NULL;NULL;2023-05-10 10:32:49.5529
NULL;NULL;ReceivingHeader;NULL;anonymous;BCIStateUpdated;4354;NULL;NULL;NULL;NULL;NULL;NULL;NULL;d45d1e85-6c21-4e83-99ca-9d067c88529d;NULL;NULL;2023-05-10 10:32:50.1159
NULL;NULL;ReceivingData;NULL;anonymous;BCIStateUpdated;4354;NULL;NULL;NULL;NULL;NULL;NULL;NULL;d45d1e85-6c21-4e83-99ca-9d067c88529d;NULL;NULL;2023-05-10 10:32:50.1169
NULL;NULL;NULL;NULL;anonymous;Player Moving;4446;NULL;NULL;NULL;NULL;NULL;NULL;NULL;d45d1e85-6c21-4e83-99ca-9d067c88529d;NULL;NULL;2023-05-10 10:32:52.3247
NULL;NULL;NULL;NULL;anonymous;Player Moving;4513;NULL;NULL;NULL;NULL;NULL;NULL;NULL;d45d1e85-6c21-4e83-99ca-9d067c88529d;NULL;NULL;2023-05-10 10:32:53.8379
NULL;NULL;NULL;NULL;anonymous;End Player Turn;4663;NULL;NULL;NULL;1;NULL;NULL;FALSE;d45d1e85-6c21-4e83-99ca-9d067c88529d;NULL;NULL;2023-05-10 10:32:57.4372
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;4663;NULL;NULL;NULL;1;NULL;NULL;FALSE;d45d1e85-6c21-4e83-99ca-9d067c88529d;NULL;NULL;2023-05-10 10:32:57.4378
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;4708;NULL;NULL;NULL;1;NULL;NULL;FALSE;d45d1e85-6c21-4e83-99ca-9d067c88529d;NULL;NULL;2023-05-10 10:32:58.5729
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;4710;NULL;NULL;NULL;1;NULL;NULL;FALSE;d45d1e85-6c21-4e83-99ca-9d067c88529d;NULL;NULL;2023-05-10 10:32:58.6239
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;4745;NULL;NULL;NULL;1;NULL;NULL;FALSE;d45d1e85-6c21-4e83-99ca-9d067c88529d;NULL;NULL;2023-05-10 10:32:59.4747
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;4795;NULL;NULL;NULL;1;NULL;NULL;FALSE;d45d1e85-6c21-4e83-99ca-9d067c88529d;NULL;NULL;2023-05-10 10:33:00.7071
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;4805;NULL;NULL;NULL;1;NULL;NULL;FALSE;d45d1e85-6c21-4e83-99ca-9d067c88529d;NULL;NULL;2023-05-10 10:33:00.9571
