BCIConfidence;BCIState;Email;Event;Framecount;SessionID;Timestamp
0.2228;ReceivingData;anonymous;Sample;6126;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:30.9630
0.2339;ReceivingData;anonymous;Sample;6132;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:31.1146
0.2654;ReceivingData;anonymous;Sample;6139;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:31.2624
0.2795;ReceivingData;anonymous;Sample;6145;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:31.4171
0.3053;ReceivingData;anonymous;Sample;6152;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:31.5630
0.3471;ReceivingData;anonymous;Sample;6158;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:31.7171
0.4786;ReceivingData;anonymous;Sample;6165;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:31.8828
0.6045;ReceivingData;anonymous;Sample;6172;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:32.0312
0.6219;ReceivingData;anonymous;Sample;6179;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:32.1810
0.6052;ReceivingData;anonymous;Sample;6185;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:32.3347
0.6037;ReceivingData;anonymous;Sample;6192;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:32.4814
0.7128;ReceivingData;anonymous;Sample;6199;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:32.6527
0.7960;ReceivingData;anonymous;Sample;6206;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:32.7987
0.8330;ReceivingData;anonymous;Sample;6212;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:32.9522
0.8430;ReceivingData;anonymous;Sample;6219;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:33.1029
0.8513;ReceivingData;anonymous;Sample;6226;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:33.2670
0.8439;ReceivingData;anonymous;Sample;6233;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:33.4159
0.8284;ReceivingData;anonymous;Sample;6239;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:33.5697
0.8229;ReceivingData;anonymous;Sample;6246;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:33.7168
0.8229;ReceivingData;anonymous;Sample;6253;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:33.8832
0.2228;ReceivingData;anonymous;Sample;6260;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:34.0333
0.2339;ReceivingData;anonymous;Sample;6267;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:34.1837
0.2654;ReceivingData;anonymous;Sample;6274;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:34.3501
0.2228;ReceivingData;anonymous;Sample;6923;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:50.1137
0.2339;ReceivingData;anonymous;Sample;6930;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:50.2820
0.2654;ReceivingData;anonymous;Sample;6937;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:50.4509
0.2795;ReceivingData;anonymous;Sample;6943;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:50.5994
0.3053;ReceivingData;anonymous;Sample;6950;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:50.7649
0.3471;ReceivingData;anonymous;Sample;6957;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:50.9302
0.4786;ReceivingData;anonymous;Sample;6963;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:51.0824
0.6045;ReceivingData;anonymous;Sample;6969;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:51.2331
0.6219;ReceivingData;anonymous;Sample;6975;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:51.3797
0.6052;ReceivingData;anonymous;Sample;6981;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:51.5308
0.6037;ReceivingData;anonymous;Sample;6987;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:51.6846
0.7128;ReceivingData;anonymous;Sample;6993;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:51.8346
0.7960;ReceivingData;anonymous;Sample;6999;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:51.9834
0.8330;ReceivingData;anonymous;Sample;7005;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:52.1348
0.8430;ReceivingData;anonymous;Sample;7011;d45d1e85-6c21-4e83-99ca-9d067c88529d;2023-05-10 10:33:52.2827
