BCIConfidence;BCIState;Email;Event;Framecount;SessionID;Timestamp
0.2228;ReceivingData;anonymous;Sample;7183;fdfc98f4-5725-4257-9346-0198b5999b7b;2023-05-10 13:00:23.4659
0.2339;ReceivingData;anonymous;Sample;7191;fdfc98f4-5725-4257-9346-0198b5999b7b;2023-05-10 13:00:23.6119
0.2654;ReceivingData;anonymous;Sample;7198;fdfc98f4-5725-4257-9346-0198b5999b7b;2023-05-10 13:00:23.7636
0.2795;ReceivingData;anonymous;Sample;7206;fdfc98f4-5725-4257-9346-0198b5999b7b;2023-05-10 13:00:23.9120
0.3053;ReceivingData;anonymous;Sample;7214;fdfc98f4-5725-4257-9346-0198b5999b7b;2023-05-10 13:00:24.0803
0.3471;ReceivingData;anonymous;Sample;7222;fdfc98f4-5725-4257-9346-0198b5999b7b;2023-05-10 13:00:24.2289
0.4786;ReceivingData;anonymous;Sample;7230;fdfc98f4-5725-4257-9346-0198b5999b7b;2023-05-10 13:00:24.3966
0.6045;ReceivingData;anonymous;Sample;7238;fdfc98f4-5725-4257-9346-0198b5999b7b;2023-05-10 13:00:24.5477
0.6219;ReceivingData;anonymous;Sample;7245;fdfc98f4-5725-4257-9346-0198b5999b7b;2023-05-10 13:00:24.6986
0.6052;ReceivingData;anonymous;Sample;7253;fdfc98f4-5725-4257-9346-0198b5999b7b;2023-05-10 13:00:24.8676
0.6037;ReceivingData;anonymous;Sample;7261;fdfc98f4-5725-4257-9346-0198b5999b7b;2023-05-10 13:00:25.0144
0.7128;ReceivingData;anonymous;Sample;7268;fdfc98f4-5725-4257-9346-0198b5999b7b;2023-05-10 13:00:25.1642
0.7960;ReceivingData;anonymous;Sample;7275;fdfc98f4-5725-4257-9346-0198b5999b7b;2023-05-10 13:00:25.3137
0.8330;ReceivingData;anonymous;Sample;7282;fdfc98f4-5725-4257-9346-0198b5999b7b;2023-05-10 13:00:25.4644
0.8430;ReceivingData;anonymous;Sample;7289;fdfc98f4-5725-4257-9346-0198b5999b7b;2023-05-10 13:00:25.6149
0.8513;ReceivingData;anonymous;Sample;7297;fdfc98f4-5725-4257-9346-0198b5999b7b;2023-05-10 13:00:25.7818
