BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;Connecting;NULL;anonymous;BCIStateUpdated;4576;NULL;NULL;NULL;NULL;NULL;NULL;NULL;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:21.0975
NULL;NULL;NULL;NULL;anonymous;Scene Start;4576;Interval;NULL;NULL;NULL;NULL;NULL;NULL;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:21.1010
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;4576;NULL;NULL;NULL;1;NULL;NULL;TRUE;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:21.1082
NULL;NULL;ReceivingHeader;NULL;anonymous;BCIStateUpdated;4600;NULL;NULL;NULL;NULL;NULL;NULL;NULL;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:21.6770
NULL;NULL;ReceivingData;NULL;anonymous;BCIStateUpdated;4600;NULL;NULL;NULL;NULL;NULL;NULL;NULL;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:21.6770
NULL;NULL;NULL;NULL;anonymous;Player Moving;4703;NULL;NULL;NULL;NULL;NULL;NULL;NULL;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:24.0198
NULL;NULL;NULL;NULL;anonymous;End Player Turn;4864;NULL;NULL;NULL;1;NULL;NULL;FALSE;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:27.4656
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;4864;NULL;NULL;NULL;1;NULL;NULL;FALSE;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:27.4656
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;4912;NULL;NULL;NULL;1;NULL;NULL;FALSE;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:28.5365
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;4914;NULL;NULL;NULL;1;NULL;NULL;FALSE;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:28.5867
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;4950;NULL;NULL;NULL;1;NULL;NULL;FALSE;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:29.3837
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5000;NULL;NULL;NULL;1;NULL;NULL;FALSE;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:30.5352
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5009;NULL;NULL;NULL;1;NULL;NULL;FALSE;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:30.7517
NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;5033;NULL;NULL;NULL;NULL;NULL;NULL;NULL;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:31.2857
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;5034;NULL;NULL;NULL;2;NULL;NULL;TRUE;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:31.3209
NULL;NULL;NULL;NULL;anonymous;Player Moving;5100;NULL;NULL;NULL;NULL;NULL;NULL;NULL;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:33.0157
NULL;NULL;NULL;NULL;anonymous;End Player Turn;5267;NULL;NULL;NULL;2;NULL;NULL;FALSE;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:36.7738
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5267;NULL;NULL;NULL;2;NULL;NULL;FALSE;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:36.7738
NULL;NULL;NULL;NULL;anonymous;Player Hurt;5282;NULL;NULL;NULL;NULL;19.0000;9999.0000;NULL;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;1;2023-05-10 09:49:37.0921
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5283;NULL;NULL;NULL;2;NULL;NULL;FALSE;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:37.1097
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5285;NULL;NULL;NULL;2;NULL;NULL;FALSE;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:37.1403
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5324;NULL;NULL;NULL;2;NULL;NULL;FALSE;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:37.9584
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5363;NULL;NULL;NULL;2;NULL;NULL;FALSE;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:38.7579
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5432;NULL;NULL;NULL;2;NULL;NULL;FALSE;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:40.1924
NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;5442;NULL;NULL;NULL;NULL;NULL;NULL;NULL;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:40.4090
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;5443;NULL;NULL;NULL;3;NULL;NULL;TRUE;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:40.4268
NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;5870;NULL;NULL;1;NULL;NULL;NULL;NULL;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:49.9874
NULL;NULL;NULL;(0.844 0.828 0.823 0.713 0.796 0.833 0.843 0.851 );anonymous;NULL;5870;NULL;NULL;NULL;NULL;NULL;NULL;NULL;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:49.9874
NULL;NULL;NULL;NULL;anonymous;RegenMana;5870;NULL;NULL;NULL;NULL;19.0000;9999.0000;NULL;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;1;2023-05-10 09:49:49.9874
1;NULL;NULL;NULL;anonymous;BciSuccess;5870;NULL;NULL;NULL;NULL;NULL;NULL;NULL;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;TRUE;NULL;2023-05-10 09:49:49.9884
NULL;NULL;NULL;NULL;anonymous;Goblin Death;5907;NULL;Goblin 2 Variant;NULL;NULL;NULL;NULL;NULL;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:50.7713
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5956;NULL;NULL;NULL;3;NULL;NULL;FALSE;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:51.8026
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5958;NULL;NULL;NULL;3;NULL;NULL;FALSE;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:51.8534
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5980;NULL;NULL;NULL;3;NULL;NULL;FALSE;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:52.3192
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;6013;NULL;NULL;NULL;3;NULL;NULL;FALSE;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:53.0205
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;6046;NULL;NULL;NULL;3;NULL;NULL;FALSE;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:53.7050
NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;6099;NULL;NULL;NULL;NULL;NULL;NULL;NULL;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:54.8413
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;6100;NULL;NULL;NULL;4;NULL;NULL;TRUE;b5e8ce84-b0b1-42f7-855e-5e0019ede29b;NULL;NULL;2023-05-10 09:49:54.8593
