BCIConfidence;BCIState;Email;Event;Framecount;SessionID;Timestamp
0.8284;ReceivingData;anonymous;Sample;5863;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:22.4118
0.8229;ReceivingData;anonymous;Sample;5869;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:22.5625
0.8229;ReceivingData;anonymous;Sample;5875;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:22.7086
0.2228;ReceivingData;anonymous;Sample;5882;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:22.8561
0.2339;ReceivingData;anonymous;Sample;5889;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:23.0255
0.2654;ReceivingData;anonymous;Sample;5896;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:23.1761
0.2228;ReceivingData;anonymous;Sample;6929;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:48.0807
0.2339;ReceivingData;anonymous;Sample;6936;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:48.2477
0.2654;ReceivingData;anonymous;Sample;6942;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:48.3976
0.2795;ReceivingData;anonymous;Sample;6949;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:48.5443
0.3053;ReceivingData;anonymous;Sample;6955;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:48.6950
0.3471;ReceivingData;anonymous;Sample;6961;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:48.8493
0.4786;ReceivingData;anonymous;Sample;6968;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:49.0165
0.6045;ReceivingData;anonymous;Sample;6975;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:49.1813
0.6219;ReceivingData;anonymous;Sample;6982;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:49.3480
0.6052;ReceivingData;anonymous;Sample;6988;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:49.4992
0.6037;ReceivingData;anonymous;Sample;6994;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:49.6501
0.7128;ReceivingData;anonymous;Sample;7001;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:49.8163
0.7960;ReceivingData;anonymous;Sample;7007;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:49.9674
0.8330;ReceivingData;anonymous;Sample;7013;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:50.1146
0.8430;ReceivingData;anonymous;Sample;7020;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:50.2627
0.8513;ReceivingData;anonymous;Sample;7026;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:50.4164
0.8439;ReceivingData;anonymous;Sample;7033;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:50.5635
0.8284;ReceivingData;anonymous;Sample;7039;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:50.7181
0.8229;ReceivingData;anonymous;Sample;7046;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:50.8832
0.8229;ReceivingData;anonymous;Sample;7053;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:51.0498
0.2228;ReceivingData;anonymous;Sample;7060;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:51.1967
0.2339;ReceivingData;anonymous;Sample;7067;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:51.3686
0.2654;ReceivingData;anonymous;Sample;7074;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:43:51.5154
0.2228;ReceivingData;anonymous;Sample;9212;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:43.8920
0.2339;ReceivingData;anonymous;Sample;9218;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:44.0425
0.2654;ReceivingData;anonymous;Sample;9224;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:44.1955
0.2795;ReceivingData;anonymous;Sample;9230;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:44.3448
0.3053;ReceivingData;anonymous;Sample;9237;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:44.5118
0.3471;ReceivingData;anonymous;Sample;9243;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:44.6584
0.4786;ReceivingData;anonymous;Sample;9249;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:44.8118
0.6045;ReceivingData;anonymous;Sample;9255;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:44.9617
0.6219;ReceivingData;anonymous;Sample;9262;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:45.1313
0.6052;ReceivingData;anonymous;Sample;9268;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:45.2817
0.6037;ReceivingData;anonymous;Sample;9274;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:45.4294
0.7128;ReceivingData;anonymous;Sample;9280;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:45.5794
0.7960;ReceivingData;anonymous;Sample;9287;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:45.7477
0.8330;ReceivingData;anonymous;Sample;9293;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:45.8966
0.8430;ReceivingData;anonymous;Sample;9300;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:46.0597
0.8513;ReceivingData;anonymous;Sample;9307;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:46.2295
0.8439;ReceivingData;anonymous;Sample;9314;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:46.3956
0.8284;ReceivingData;anonymous;Sample;9321;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:46.5428
0.8229;ReceivingData;anonymous;Sample;9327;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:46.6966
0.8229;ReceivingData;anonymous;Sample;9334;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:46.8622
0.2228;ReceivingData;anonymous;Sample;9341;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:47.0114
0.2339;ReceivingData;anonymous;Sample;9348;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:47.1782
0.2654;ReceivingData;anonymous;Sample;9355;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:47.3465
0.2228;ReceivingData;anonymous;Sample;9826;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:58.7694
0.2339;ReceivingData;anonymous;Sample;9832;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:58.9246
0.2654;ReceivingData;anonymous;Sample;9839;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:59.0898
0.2795;ReceivingData;anonymous;Sample;9846;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:59.2585
0.3053;ReceivingData;anonymous;Sample;9852;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:59.4068
0.3471;ReceivingData;anonymous;Sample;9859;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:59.5741
0.4786;ReceivingData;anonymous;Sample;9866;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:59.7431
0.6045;ReceivingData;anonymous;Sample;9873;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:44:59.9066
0.6219;ReceivingData;anonymous;Sample;9879;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:45:00.0540
0.6052;ReceivingData;anonymous;Sample;9885;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:45:00.2095
0.6037;ReceivingData;anonymous;Sample;9891;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:45:00.3586
0.7128;ReceivingData;anonymous;Sample;9898;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:45:00.5277
0.7960;ReceivingData;anonymous;Sample;9904;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:45:00.6743
0.8330;ReceivingData;anonymous;Sample;9911;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:45:00.8406
0.8430;ReceivingData;anonymous;Sample;9917;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:45:00.9918
0.8513;ReceivingData;anonymous;Sample;9924;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:45:01.1383
0.8439;ReceivingData;anonymous;Sample;9930;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:45:01.2896
0.8284;ReceivingData;anonymous;Sample;9936;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:45:01.4443
0.8229;ReceivingData;anonymous;Sample;9943;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:45:01.6090
0.8229;ReceivingData;anonymous;Sample;9950;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:45:01.7773
0.2228;ReceivingData;anonymous;Sample;9957;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:45:01.9440
0.2339;ReceivingData;anonymous;Sample;9964;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:45:02.1094
0.2228;ReceivingData;anonymous;Sample;12083;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:00.1390
0.2339;ReceivingData;anonymous;Sample;12089;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:00.3046
0.2654;ReceivingData;anonymous;Sample;12095;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:00.4550
0.2795;ReceivingData;anonymous;Sample;12101;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:00.6221
0.3053;ReceivingData;anonymous;Sample;12107;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:00.7906
0.3471;ReceivingData;anonymous;Sample;12113;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:00.9548
0.4786;ReceivingData;anonymous;Sample;12119;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:01.1053
0.6045;ReceivingData;anonymous;Sample;12124;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:01.2566
0.6219;ReceivingData;anonymous;Sample;12130;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:01.4049
0.6052;ReceivingData;anonymous;Sample;12136;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:01.5748
0.6037;ReceivingData;anonymous;Sample;12142;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:01.7397
0.7128;ReceivingData;anonymous;Sample;12148;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:01.9062
0.7960;ReceivingData;anonymous;Sample;12154;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:02.0726
0.8330;ReceivingData;anonymous;Sample;12160;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:02.2405
0.8430;ReceivingData;anonymous;Sample;12166;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:02.4065
0.8513;ReceivingData;anonymous;Sample;12172;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:02.5562
0.8439;ReceivingData;anonymous;Sample;12177;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:02.7073
0.8284;ReceivingData;anonymous;Sample;12183;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:02.8559
0.8229;ReceivingData;anonymous;Sample;12188;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:03.0100
0.8229;ReceivingData;anonymous;Sample;12194;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:03.1565
0.2228;ReceivingData;anonymous;Sample;12199;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:03.3094
0.2339;ReceivingData;anonymous;Sample;12205;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:03.4788
0.8777;ReceivingData;anonymous;Sample;13245;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:32.0154
0.8725;ReceivingData;anonymous;Sample;13250;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:32.1649
0.8682;ReceivingData;anonymous;Sample;13256;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:32.3318
0.8591;ReceivingData;anonymous;Sample;13261;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:32.4832
0.8453;ReceivingData;anonymous;Sample;13267;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:32.6505
0.8528;ReceivingData;anonymous;Sample;13273;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:32.8170
0.8480;ReceivingData;anonymous;Sample;13278;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:32.9657
0.8603;ReceivingData;anonymous;Sample;13284;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:33.1339
0.8648;ReceivingData;anonymous;Sample;13290;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:33.3005
0.8602;ReceivingData;anonymous;Sample;13295;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:33.4514
0.8874;ReceivingData;anonymous;Sample;13301;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:33.6149
0.8674;ReceivingData;anonymous;Sample;13307;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:33.7827
0.8667;ReceivingData;anonymous;Sample;13313;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:33.9326
0.8627;ReceivingData;anonymous;Sample;13319;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:34.1017
0.8872;ReceivingData;anonymous;Sample;13661;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:43.6245
0.8908;ReceivingData;anonymous;Sample;13667;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:43.7915
0.8908;ReceivingData;anonymous;Sample;13673;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:43.9571
0.8886;ReceivingData;anonymous;Sample;13679;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:44.1100
0.8770;ReceivingData;anonymous;Sample;13685;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:44.2562
0.8208;ReceivingData;anonymous;Sample;13691;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:44.4088
0.7987;ReceivingData;anonymous;Sample;13696;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:44.5587
0.7406;ReceivingData;anonymous;Sample;13702;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:44.7279
0.7489;ReceivingData;anonymous;Sample;13708;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:44.8948
0.7539;ReceivingData;anonymous;Sample;13714;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:45.0400
0.7693;ReceivingData;anonymous;Sample;13720;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:45.2099
0.7770;ReceivingData;anonymous;Sample;13726;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:45.3590
0.7608;ReceivingData;anonymous;Sample;13731;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:45.5130
0.7569;ReceivingData;anonymous;Sample;13737;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:45.6594
0.7090;ReceivingData;anonymous;Sample;13743;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:45.8084
0.6976;ReceivingData;anonymous;Sample;13749;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:45.9764
0.7165;ReceivingData;anonymous;Sample;13755;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:46:46.1426
0.2228;ReceivingData;anonymous;Sample;14402;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:03.2732
0.2339;ReceivingData;anonymous;Sample;14408;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:03.4277
0.2654;ReceivingData;anonymous;Sample;14414;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:03.5775
0.2795;ReceivingData;anonymous;Sample;14420;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:03.7273
0.3053;ReceivingData;anonymous;Sample;14426;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:03.8764
0.3471;ReceivingData;anonymous;Sample;14432;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:04.0290
0.4786;ReceivingData;anonymous;Sample;14438;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:04.1752
0.6045;ReceivingData;anonymous;Sample;14444;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:04.3293
0.6219;ReceivingData;anonymous;Sample;14450;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:04.4762
0.6052;ReceivingData;anonymous;Sample;14456;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:04.6278
0.6037;ReceivingData;anonymous;Sample;14462;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:04.7764
0.7128;ReceivingData;anonymous;Sample;14468;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:04.9293
0.7960;ReceivingData;anonymous;Sample;14474;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:05.0749
0.8330;ReceivingData;anonymous;Sample;14480;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:05.2297
0.8430;ReceivingData;anonymous;Sample;14486;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:05.3759
0.8513;ReceivingData;anonymous;Sample;14492;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:05.5294
0.8439;ReceivingData;anonymous;Sample;14499;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:05.6915
0.8284;ReceivingData;anonymous;Sample;14505;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:05.8463
0.8229;ReceivingData;anonymous;Sample;14512;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:06.0118
0.8229;ReceivingData;anonymous;Sample;14518;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:06.1629
0.2228;ReceivingData;anonymous;Sample;14525;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:06.3277
0.2339;ReceivingData;anonymous;Sample;14531;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:06.4794
0.2654;ReceivingData;anonymous;Sample;14538;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:06.6487
0.2118;ReceivingData;anonymous;Sample;14544;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:06.7976
0.2259;ReceivingData;anonymous;Sample;14550;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:06.9467
0.2713;ReceivingData;anonymous;Sample;14556;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:07.0948
0.3308;ReceivingData;anonymous;Sample;14562;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:07.2435
0.3849;ReceivingData;anonymous;Sample;14568;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:07.4141
0.3631;ReceivingData;anonymous;Sample;14574;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:07.5601
0.3530;ReceivingData;anonymous;Sample;14580;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:07.7315
0.3938;ReceivingData;anonymous;Sample;14586;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:07.8779
0.4238;ReceivingData;anonymous;Sample;14592;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:08.0447
0.4580;ReceivingData;anonymous;Sample;14598;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:08.2121
0.4851;ReceivingData;anonymous;Sample;14603;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:08.3613
0.5180;ReceivingData;anonymous;Sample;14609;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:08.5300
0.5188;ReceivingData;anonymous;Sample;14614;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:08.6846
0.5071;ReceivingData;anonymous;Sample;14619;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:08.8289
0.5023;ReceivingData;anonymous;Sample;14625;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:08.9943
0.5441;ReceivingData;anonymous;Sample;14631;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:09.1619
0.6149;ReceivingData;anonymous;Sample;14637;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:09.3284
0.5815;ReceivingData;anonymous;Sample;14643;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:09.4973
0.6072;ReceivingData;anonymous;Sample;14648;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:09.6454
0.5736;ReceivingData;anonymous;Sample;14654;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;2023-05-10 13:47:09.8164
