BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5127;NULL;NULL;NULL;1;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:04.4466
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5178;NULL;NULL;NULL;1;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:05.7117
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5186;NULL;NULL;NULL;1;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:05.9301
NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;5207;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:06.4503
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;5208;NULL;NULL;NULL;2;NULL;NULL;TRUE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:06.4598
NULL;NULL;NULL;NULL;anonymous;Player Moving;5286;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:08.5258
NULL;NULL;NULL;NULL;anonymous;End Player Turn;5417;NULL;NULL;NULL;2;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:11.8475
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5417;NULL;NULL;NULL;2;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:11.8475
NULL;NULL;NULL;NULL;anonymous;Player Hurt;5425;NULL;NULL;NULL;NULL;19.0000;9999.0000;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;1;2023-05-10 13:43:12.0310
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5425;NULL;NULL;NULL;2;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:12.0321
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5427;NULL;NULL;NULL;2;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:12.0826
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5464;NULL;NULL;NULL;2;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:12.9156
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5504;NULL;NULL;NULL;2;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:13.8362
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5565;NULL;NULL;NULL;2;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:15.2866
NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;5574;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:15.5006
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;5575;NULL;NULL;NULL;3;NULL;NULL;TRUE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:15.5411
NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;5869;NULL;NULL;1;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:22.5625
NULL;NULL;NULL;(0.844 0.828 0.823 0.713 0.796 0.833 0.843 0.851 );anonymous;NULL;5869;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:22.5636
NULL;NULL;NULL;NULL;anonymous;RegenMana;5869;NULL;NULL;NULL;NULL;19.0000;9999.0000;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;1;2023-05-10 13:43:22.5647
1;NULL;NULL;NULL;anonymous;BciSuccess;5869;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;TRUE;NULL;2023-05-10 13:43:22.5647
NULL;NULL;NULL;NULL;anonymous;Goblin Death;5904;NULL;Goblin 2 Variant;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:23.3629
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5951;NULL;NULL;NULL;3;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:24.4082
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5953;NULL;NULL;NULL;3;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:24.4577
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;5975;NULL;NULL;NULL;3;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:24.9438
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;6023;NULL;NULL;NULL;3;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:26.0279
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;6052;NULL;NULL;NULL;3;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:26.6983
NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;6101;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:27.8274
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;6102;NULL;NULL;NULL;4;NULL;NULL;TRUE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:27.8640
NULL;NULL;NULL;NULL;anonymous;Player Moving;6249;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:31.7601
NULL;NULL;NULL;NULL;anonymous;End Player Turn;6383;NULL;NULL;NULL;4;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:34.9229
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;6384;NULL;NULL;NULL;4;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:34.9350
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;6386;NULL;NULL;NULL;4;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:34.9881
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;6413;NULL;NULL;NULL;4;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:35.6374
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;6441;NULL;NULL;NULL;4;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:36.3022
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;6501;NULL;NULL;NULL;4;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:37.7353
NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;6521;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:38.2240
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;6522;NULL;NULL;NULL;5;NULL;NULL;TRUE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:38.2374
NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;7046;NULL;NULL;2;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:50.8832
NULL;NULL;NULL;(0.844 0.828 0.823 0.713 0.796 0.833 0.843 0.851 );anonymous;NULL;7046;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:50.8842
NULL;NULL;NULL;NULL;anonymous;RegenMana;7046;NULL;NULL;NULL;NULL;19.0000;9997.0000;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;1;2023-05-10 13:43:50.8852
2;NULL;NULL;NULL;anonymous;BciSuccess;7046;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;TRUE;NULL;2023-05-10 13:43:50.8852
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7135;NULL;NULL;NULL;5;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:52.9179
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7137;NULL;NULL;NULL;5;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:52.9646
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7191;NULL;NULL;NULL;5;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:54.2378
NULL;NULL;NULL;NULL;anonymous;Player Hurt;7200;NULL;NULL;NULL;NULL;18.0000;9997.0000;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;2;2023-05-10 13:43:54.4333
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7200;NULL;NULL;NULL;5;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:54.4343
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7222;NULL;NULL;NULL;5;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:54.9702
NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;7257;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:55.8045
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;7258;NULL;NULL;NULL;6;NULL;NULL;TRUE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:43:55.8166
3;NULL;NULL;NULL;anonymous;BciFail;7815;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;FALSE;NULL;2023-05-10 13:44:09.5668
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7817;NULL;NULL;NULL;6;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:44:09.6167
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7819;NULL;NULL;NULL;6;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:44:09.6462
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7851;NULL;NULL;NULL;6;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:44:10.4139
NULL;NULL;NULL;NULL;anonymous;Player Hurt;7853;NULL;NULL;NULL;NULL;17.0000;9997.0000;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;3;2023-05-10 13:44:10.4625
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7853;NULL;NULL;NULL;6;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:44:10.4635
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;7861;NULL;NULL;NULL;6;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:44:10.6683
NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;7911;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:44:11.8316
NULL;NULL;NULL;NULL;anonymous;Player Hurt;7912;NULL;NULL;NULL;NULL;16.0000;9997.0000;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;4;2023-05-10 13:44:11.8697
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;7912;NULL;NULL;NULL;7;NULL;NULL;TRUE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:44:11.8722
4;NULL;NULL;NULL;anonymous;BciFail;8503;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;FALSE;NULL;2023-05-10 13:44:26.2134
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8505;NULL;NULL;NULL;7;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:44:26.2636
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8507;NULL;NULL;NULL;7;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:44:26.3141
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8529;NULL;NULL;NULL;7;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:44:26.8327
NULL;NULL;NULL;NULL;anonymous;Player Hurt;8531;NULL;NULL;NULL;NULL;15.0000;9997.0000;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;5;2023-05-10 13:44:26.8793
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8531;NULL;NULL;NULL;7;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:44:26.8803
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;8590;NULL;NULL;NULL;7;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:44:28.3128
NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;8591;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:44:28.3533
NULL;NULL;NULL;NULL;anonymous;Player Hurt;8592;NULL;NULL;NULL;NULL;14.0000;9997.0000;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;6;2023-05-10 13:44:28.3603
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;8592;NULL;NULL;NULL;8;NULL;NULL;TRUE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:44:28.3613
NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;9327;NULL;NULL;3;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:44:46.6986
NULL;NULL;NULL;(0.844 0.828 0.823 0.713 0.796 0.833 0.843 0.851 );anonymous;NULL;9327;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:44:46.6986
NULL;NULL;NULL;NULL;anonymous;RegenMana;9327;NULL;NULL;NULL;NULL;14.0000;9997.0000;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;6;2023-05-10 13:44:46.6996
5;NULL;NULL;NULL;anonymous;BciSuccess;9327;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;TRUE;NULL;2023-05-10 13:44:46.6996
NULL;NULL;NULL;NULL;anonymous;Goblin Death;9362;NULL;Goblin 2 Variant (3);NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:44:47.4967
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9408;NULL;NULL;NULL;8;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:44:48.5495
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9410;NULL;NULL;NULL;8;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:44:48.5779
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9434;NULL;NULL;NULL;8;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:44:49.1488
NULL;NULL;NULL;NULL;anonymous;Player Hurt;9436;NULL;NULL;NULL;NULL;13.0000;9997.0000;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;7;2023-05-10 13:44:49.1795
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;9436;NULL;NULL;NULL;8;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:44:49.1815
NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;9465;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:44:49.8629
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;9466;NULL;NULL;NULL;9;NULL;NULL;TRUE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:44:49.9004
NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;9943;NULL;NULL;4;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:01.6100
NULL;NULL;NULL;(0.844 0.828 0.823 0.713 0.796 0.833 0.843 0.851 );anonymous;NULL;9943;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:01.6100
NULL;NULL;NULL;NULL;anonymous;RegenMana;9943;NULL;NULL;NULL;NULL;13.0000;9997.0000;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;7;2023-05-10 13:45:01.6100
6;NULL;NULL;NULL;anonymous;BciSuccess;9943;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;TRUE;NULL;2023-05-10 13:45:01.6116
NULL;NULL;NULL;NULL;anonymous;Goblin Death;9976;NULL;Goblin 2 Variant (4);NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:02.3963
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10020;NULL;NULL;NULL;9;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:03.4621
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10022;NULL;NULL;NULL;9;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:03.5076
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10071;NULL;NULL;NULL;9;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:04.6760
NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;10132;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:06.1256
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;10133;NULL;NULL;NULL;10;NULL;NULL;TRUE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:06.1636
NULL;NULL;NULL;NULL;anonymous;Player Moving;10162;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:06.9387
NULL;NULL;NULL;NULL;anonymous;End Player Turn;10306;NULL;NULL;NULL;10;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:10.5801
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10307;NULL;NULL;NULL;10;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:10.5961
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10309;NULL;NULL;NULL;10;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:10.6468
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10345;NULL;NULL;NULL;10;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:11.5827
NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;10367;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:12.1643
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;10368;NULL;NULL;NULL;11;NULL;NULL;TRUE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:12.1807
NULL;NULL;NULL;NULL;anonymous;Player Moving;10400;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:13.0959
NULL;NULL;NULL;NULL;anonymous;End Player Turn;10526;NULL;NULL;NULL;11;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:16.4854
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10527;NULL;NULL;NULL;11;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:16.5195
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10529;NULL;NULL;NULL;11;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:16.5698
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10551;NULL;NULL;NULL;11;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:17.1888
NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;10560;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:17.4382
NULL;NULL;NULL;NULL;anonymous;Start Player Turn;10561;NULL;NULL;NULL;12;NULL;NULL;TRUE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:17.4544
NULL;NULL;NULL;NULL;anonymous;Player Moving;10663;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:20.5382
NULL;NULL;NULL;NULL;anonymous;Player Moving;10692;NULL;NULL;NULL;NULL;NULL;NULL;NULL;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:21.3935
NULL;NULL;NULL;NULL;anonymous;End Player Turn;10766;NULL;NULL;NULL;12;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:23.6282
NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;10767;NULL;NULL;NULL;12;NULL;NULL;FALSE;05e5ba38-5823-44ad-bd8d-92fcf37c3ca5;NULL;NULL;2023-05-10 13:45:23.6604
